# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.11.0
# schema_version: 1.0
# benchmark_id: 751c541c40ca
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,model,phase,stage,worker,Description
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,23,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,3,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,4,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,5,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,6,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,7,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,8,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_overflow_count,count,0.0000,0.0000,,,,,,,,,,,,,,9,Total number of times worker local queue overflowed
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,0,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,1,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,10,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,11,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,12,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,13,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,14,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,15,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,16,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,6035.0000,72.0393,,,,,,,,,,,,,,17,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,4546.0000,54.2652,,,,,,,,,,,,,,18,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,19,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,2,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,20,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,6279.0000,74.9519,,,,,,,,,,,,,,21,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,22,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,2.0000,0.0239,,,,,,,,,,,,,,23,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,3,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,4,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,5,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,6,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,7,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,8,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_park_count,count,0.0000,0.0000,,,,,,,,,,,,,,9,Total number of times worker has parked
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,0,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,1,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,10,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,11,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,12,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,13,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,14,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,15,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,16,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,28.0000,0.3342,,,,,,,,,,,,,,17,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,23.0000,0.2745,,,,,,,,,,,,,,18,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,19,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,2,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,20,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,25.0000,0.2984,,,,,,,,,,,,,,21,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,22,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,1.0000,0.0119,,,,,,,,,,,,,,23,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,3,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,4,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,5,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,6,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,7,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,8,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_tokio_worker_steal_count,count,0.0000,0.0000,,,,,,,,,,,,,,9,Total number of tasks stolen by worker
localhost:8000,counter,dynamo_frontend_output_tokens,tokens,11423.0000,142.0104,,,,,,,,,,,,,diffusiongemma-26B,,Total number of output tokens generated (updates in real-time)
localhost:8000,counter,dynamo_frontend_requests,requests,9.0000,0.1231,,,,,,,,,chat_completions,,stream,success,diffusiongemma-26B,,Total number of LLM requests processed
localhost:8000,counter,dynamo_router_shared_cache_errors,errors,0.0000,0.0000,,,,,,,,1509373494688775,,,,,,,Total shared cache query errors
localhost:8000,counter,dynamo_component_router_requests,requests,0.0000,0.0000,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,55cc466fbfc07,1509373494688775,,,,,,,Total number of requests processed by the router

Endpoint,Type,Metric,Unit,count,count_rate,sum,sum_rate,avg,p1_estimate,p5_estimate,p10_estimate,p25_estimate,p50_estimate,p75_estimate,p90_estimate,p95_estimate,p99_estimate,dynamo_component,dynamo_namespace,router_id,worker_id,model,operation,stage,Description,buckets
localhost:8000,histogram,dynamo_frontend_event_loop_delay_seconds,seconds,7555,90.1834,8.2161,0.0981,0.0011,0.0002,0.0010,0.0010,0.0010,0.0011,0.0012,0.0013,0.0013,0.0013,,,,,,,,Event loop delay canary: drift from 10ms sleep (seconds),0=0;0.001=313;0.005=7553;0.01=7554;0.025=7555;0.05=7555;0.1=7555;0.25=7555;0.5=7555;1=7555;+Inf=7555
localhost:8000,histogram,dynamo_frontend_template_seconds,seconds,10,0.1194,0.0019,0.0000,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0003,,,,,,,,Template application time in preprocessor (seconds),0.00001=0;0.00005=0;0.0001=0;0.0005=10;0.001=10;0.005=10;0.01=10;0.05=10;+Inf=10
localhost:8000,histogram,dynamo_frontend_tokenize_seconds,seconds,10,0.1194,0.0275,0.0003,0.0027,0.0011,0.0012,0.0014,0.0018,0.0026,0.0036,0.0042,0.0044,0.0046,,,,,,,,Tokenization time in preprocessor (seconds),0.0001=0;0.0005=0;0.001=0;0.005=10;0.01=10;0.05=10;0.1=10;0.5=10;1=10;+Inf=10
localhost:8000,histogram,dynamo_request_plane_queue_seconds,seconds,20,0.2387,0.0012,0.0000,0.0001,0.0000,0.0000,0.0000,0.0000,0.0001,0.0001,0.0001,0.0001,0.0001,,,,,,,,Time from generate() entry to send_request() (seconds),0.0001=20;0.0005=20;0.001=20;0.005=20;0.01=20;0.05=20;0.1=20;0.5=20;1=20;+Inf=20
localhost:8000,histogram,dynamo_request_plane_roundtrip_ttft_seconds,seconds,20,0.2387,27.4890,0.3281,1.3745,0.5537,0.6053,0.6698,0.8499,1.2746,1.8826,2.2263,2.3409,2.4326,,,,,,,,Time from send_request() to first response item (seconds),0.001=0;0.005=0;0.01=0;0.025=0;0.05=0;0.1=0;0.25=0;0.5=0;1=8;2.5=20;5=20;+Inf=20
localhost:8000,histogram,dynamo_request_plane_send_seconds,seconds,20,0.2387,0.0088,0.0001,0.0004,0.0002,0.0002,0.0002,0.0003,0.0004,0.0005,0.0008,0.0009,0.0009,,,,,,,,Time for send_request() to complete (seconds),0.0001=0;0.0005=14;0.001=20;0.005=20;0.01=20;0.05=20;0.1=20;0.5=20;1=20;+Inf=20
localhost:8000,histogram,dynamo_frontend_stage_duration_seconds,seconds,9,0.1079,0.0249,0.0003,0.0028,0.0012,0.0013,0.0014,0.0019,0.0027,0.0036,0.0041,0.0043,0.0045,,,,,,,preprocess,Pipeline stage duration (seconds),0.0001=0;0.0005=0;0.001=0;0.005=9;0.01=9;0.05=9;0.1=9;0.5=9;1=9;2.5=9;5=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_stage_duration_seconds,seconds,19,0.2277,0.0004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,,,,,,,route,Pipeline stage duration (seconds),0.0001=19;0.0005=19;0.001=19;0.005=19;0.01=19;0.05=19;0.1=19;0.5=19;1=19;2.5=19;5=19;+Inf=19
localhost:8000,histogram,dynamo_frontend_stage_duration_seconds,seconds,19,0.2295,26.6588,0.3221,1.4031,0.5570,0.6111,0.6788,0.8705,1.3370,1.9105,2.2362,2.3447,2.4315,,,,,,,transport_roundtrip,Pipeline stage duration (seconds),0.0001=0;0.0005=0;0.001=0;0.005=0;0.01=0;0.05=0;0.1=0;0.5=0;1=7;2.5=19;5=19;+Inf=19
localhost:8000,histogram,dynamo_frontend_tokenizer_latency_ms,milliseconds,9,0.1231,0.0273,0.0004,0.0030,0.0030,0.0030,0.0030,0.0030,0.0030,0.0030,0.0030,0.0030,0.0030,,,,,,detokenize,,Tokenizer latency in milliseconds,0.5=9;1=9;2=9;4=9;8=9;16=9;32=9;64=9;128=9;256=9;512=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_tokenizer_latency_ms,milliseconds,9,0.1119,22.8351,0.2839,2.5372,1.5110,1.6599,1.8460,2.0085,2.4383,3.0098,3.4376,3.5802,3.6942,,,,,,tokenize,,Tokenizer latency in milliseconds,0.5=0;1=0;2=2;4=9;8=9;16=9;32=9;64=9;128=9;256=9;512=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_input_sequence_tokens,tokens,9,0.1119,5095.0000,63.3409,566.1111,566.1119,566.1119,566.1119,566.1119,566.1119,566.1119,566.1119,566.1119,566.1119,,,,,diffusiongemma-26B,,,Input sequence length in tokens,0=0;100=0;210=0;430=0;870=9;1800=9;3600=9;7400=9;15000=9;31000=9;63000=9;130000=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_inter_token_latency_seconds,seconds,8863,112.0391,54.5990,0.6902,0.0062,0.0039,0.0041,0.0043,0.0050,0.0061,0.0066,0.0073,0.0100,0.0130,,,,,diffusiongemma-26B,,,Inter-token latency in seconds,0=0;0.0019=0;0.0035=0;0.0067=7918;0.013=8777;0.024=8863;0.045=8863;0.084=8863;0.16=8863;0.3=8863;0.56=8863;1.1=8863;2=8863;+Inf=8863
localhost:8000,histogram,dynamo_frontend_output_sequence_tokens,tokens,9,0.1231,10263.0000,140.3916,1140.3333,361.0756,498.0749,669.3240,880.0000,1075.0415,1434.6526,1703.4063,1828.3581,1928.3196,,,,,diffusiongemma-26B,,,Output sequence length in tokens,0=0;100=0;210=0;430=1;880=2;1800=8;3700=9;7600=9;16000=9;32000=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_request_duration_seconds,seconds,9,0.1231,73.3524,1.0034,8.1503,4.6613,4.9430,5.2952,6.3519,7.4713,9.3236,11.9014,12.8333,13.5789,,,,,diffusiongemma-26B,,,Duration of LLM requests,0=0;2=0;4=0;8=6;16=9;32=9;64=9;130=9;260=9;510=9;+Inf=9
localhost:8000,histogram,dynamo_frontend_time_to_first_token_seconds,seconds,9,0.1119,24.4667,0.3042,2.7185,2.2668,2.3037,2.3498,2.4881,2.7185,2.9507,3.0900,3.1365,3.1736,,,,,diffusiongemma-26B,,,Time to first token in seconds,0=0;0.0022=0;0.0047=0;0.01=0;0.022=0;0.047=0;0.1=0;0.22=0;0.47=0;1=0;2.2=0;4.7=9;10=9;22=9;48=9;100=9;220=9;480=9;+Inf=9
localhost:8000,histogram,dynamo_router_overhead_block_hashing_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Time spent computing block hashes in milliseconds,0.001=0;0.002=0;0.004=0;0.008=0;0.016=0;0.032=0;0.064=0;0.128=0;0.256=0;0.512=0;1.024=0;2.048=0;4.096=0;8.192=0;16.384=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_indexer_find_matches_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Time spent in indexer find_matches in milliseconds,0.01=0;0.03=0;0.09=0;0.27=0;0.81=0;2.43=0;7.290000000000001=0;21.870000000000005=0;65.61000000000001=0;196.83000000000004=0;590.4900000000001=0;1771.4700000000003=0;5314.410000000001=0;15943.230000000003=0;47829.69000000001=0;143489.07000000004=0;430467.2100000001=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_scheduling_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Time spent in scheduler worker selection in milliseconds,0.01=0;0.03=0;0.09=0;0.27=0;0.81=0;2.43=0;7.290000000000001=0;21.870000000000005=0;65.61000000000001=0;196.83000000000004=0;590.4900000000001=0;1771.4700000000003=0;5314.410000000001=0;15943.230000000003=0;47829.69000000001=0;143489.07000000004=0;430467.2100000001=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_seq_hashing_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Time spent computing sequence hashes in milliseconds,0.001=0;0.002=0;0.004=0;0.008=0;0.016=0;0.032=0;0.064=0;0.128=0;0.256=0;0.512=0;1.024=0;2.048=0;4.096=0;8.192=0;16.384=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_shared_cache_query_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Time spent querying the shared KV cache in milliseconds,0.01=0;0.03=0;0.09=0;0.27=0;0.81=0;2.43=0;7.290000000000001=0;21.870000000000005=0;65.61000000000001=0;196.83000000000004=0;590.4900000000001=0;1771.4700000000003=0;5314.410000000001=0;15943.230000000003=0;47829.69000000001=0;143489.07000000004=0;430467.2100000001=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_total_ms,milliseconds,0,,,,,,,,,,,,,,,,1509373494688775,,,,,Total routing overhead per request in milliseconds,0.01=0;0.03=0;0.09=0;0.27=0;0.81=0;2.43=0;7.290000000000001=0;21.870000000000005=0;65.61000000000001=0;196.83000000000004=0;590.4900000000001=0;1771.4700000000003=0;5314.410000000001=0;15943.230000000003=0;47829.69000000001=0;143489.07000000004=0;430467.2100000001=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_input_sequence_tokens,tokens,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Input sequence length in tokens observed at the router,0=0;100=0;210=0;430=0;870=0;1800=0;3600=0;7400=0;15000=0;31000=0;63000=0;130000=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_inter_token_latency_seconds,seconds,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Average inter-token latency observed at the router,0=0;0.0019=0;0.0035=0;0.0067=0;0.013=0;0.024=0;0.045=0;0.084=0;0.16=0;0.3=0;0.56=0;1.1=0;2=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_kv_hit_rate,ratio,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Predicted KV cache hit rate at routing time (0.0-1.0),0=0;0.05=0;0.1=0;0.15000000000000002=0;0.2=0;0.25=0;0.30000000000000004=0;0.35000000000000003=0;0.4=0;0.45=0;0.5=0;0.55=0;0.6000000000000001=0;0.65=0;0.7000000000000001=0;0.75=0;0.8=0;0.8500000000000001=0;0.9=0;0.9500000000000001=0;1=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_kv_transfer_estimated_latency_seconds,seconds,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Upper-bound estimation of KV cache transfer latency in disaggregated serving (prefill_complete to first_token),0=0;0.0019=0;0.0037=0;0.0072=0;0.014=0;0.027=0;0.052=0;0.1=0;0.19=0;0.37=0;0.72=0;1.4=0;2.7=0;5.2=0;10=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_output_sequence_tokens,tokens,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Output sequence length in tokens observed at the router,0=0;100=0;210=0;430=0;880=0;1800=0;3700=0;7600=0;16000=0;32000=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_shared_cache_beyond_blocks,blocks,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Shared cache blocks beyond device overlap for the selected worker,1=0;2=0;4=0;8=0;16=0;32=0;64=0;128=0;256=0;512=0;1024=0;2048=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_shared_cache_hit_rate,ratio,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Fraction of request blocks found in the shared KV cache (0.0-1.0),0=0;0.05=0;0.1=0;0.15000000000000002=0;0.2=0;0.25=0;0.30000000000000004=0;0.35000000000000003=0;0.4=0;0.45=0;0.5=0;0.55=0;0.6000000000000001=0;0.65=0;0.7000000000000001=0;0.75=0;0.8=0;0.8500000000000001=0;0.9=0;0.9500000000000001=0;1=0;+Inf=0
localhost:8000,histogram,dynamo_component_router_time_to_first_token_seconds,seconds,0,,,,,,,,,,,,,,backend,dynamo_system_diffgemma_disagg_5b2575ac,1509373494688775,55cc466fbfc07,,,,Time to first token observed at the router,0=0;0.0022=0;0.0047=0;0.01=0;0.022=0;0.047=0;0.1=0;0.22=0;0.47=0;1=0;2.2=0;4.7=0;10=0;22=0;48=0;100=0;220=0;480=0;+Inf=0
