# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.11.0
# schema_version: 1.0
# benchmark_id: af6bb4d7dfde
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,model,phase,stage,worker,Description
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,432688.2271,6580.0000,435250.0000,33072.2140,435250.0000,435250.0000,435250.0000,435250.0000,435250.0000,435250.0000,435250.0000,435250.0000,435250.0000,,,,21,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,5042.0000,5042.0000,5042.0000,0.0000,5042.0000,5042.0000,5042.0000,5042.0000,5042.0000,5042.0000,5042.0000,5042.0000,5042.0000,,,,22,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,86555.7948,28273.0000,399777.0000,54376.6503,29421.5700,35414.0000,38904.5000,52748.0000,59950.0000,109729.0000,167843.0000,167843.0000,167843.0000,,,,23,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,3,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,4,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,5,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,6,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,7,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,8,Worker mean task poll time (nanoseconds)
localhost:8000,gauge,dynamo_tokio_worker_mean_poll_time_ns,nanoseconds,3278.0000,3278.0000,3278.0000,0.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,3278.0000,,,,9,Worker mean task poll time (nanoseconds)
